,V1,V2,V3,V4,url,V5
938,143,"Diamond Pave Huggie Hoop Earrings in 14K White Gold, 1.0 ct. t.w. - 100% Exclusive","Diamond Pave Huggie Hoop Earrings in 14K White Gold, 1.0 ct. t.w. - 100% Exclusive-Jewelry & Accessories",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000143.jpg, Diamond
939,2787,Hugo Aeron/Hamen Slim Fit Suit,"This easy-to-wear, versatile wool suit from Hugo is a study in sleek, masculine elegance.",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002787.jpg, A|X Armani Exchange
940,2816,"Samsonite Leverage Lite 20"" Spinner Carry On, Size: OSFA, Poseidon Blue","Bring your luggage game to a new level with the Samsonite Leverage Lite 20"" Spinner Carry On. Stylish, smooth-rolling double spinner wheels create enhanced mobility while the internal organization and capacity found in Leverage Lite will make it an indispensable travel companion ready to give the business traveler exceptional performance every time it is used. Four multi-directional double spinner wheels for easy mobility Rolls upright so there is no weight on your arm or shoulder Multiple exterior and interior pockets keep you organized Padded top and side carry-handles provide comfort when lifting a fully-packed case Ergonomic push-button locking handle design fits comfortably in your hand 8 lbs. Size: OSFA. Color: Poseidon Blue. Gender: Unisex. Age Group: Adult.",['Business'],https://s3.amazonaws.com/kalo-production/products/0004000002816.jpg, A|X Armani Exchange
942,742,Rebecca Minkoff Mini Mab Leather Crossbody,Rebecca Minkoff Mini Mab Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000742.jpg, Rebecca Minkoff
943,782,Polo Ralph Lauren Girls' Stretch Mesh Polo - Little Kid,"Just like Mom's favorite Polo shirt, this style is made from easy-to-care-for cotton mesh with a hint of stretch and will keep her looking cute, whether she's flying a kite or playing with her friends.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000782.jpg, A|X Armani Exchange
944,801,Burberry Graffiti Check Leather Card Case,Burberry Graffiti Check Leather Card Case-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000801.jpg, Burberry
945,812,"Sovereign Code x Nickelodeon Boys' Paw Patrol Patch Printed Chambray Shirt, Little Kid - 100% Exclu","Sovereign Code x Nickelodeon Boys' Paw Patrol Patch Printed Chambray Shirt, Little Kid - 100% Exclusive-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000812.jpg, Nickelodeon
947,374,"Nixon Sentry Chono Leather Watch, 42mm","Nixon Sentry Chono Leather Watch, 42mm-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000374.jpg, Nixon
948,2209,Ag Jeans - The Matchbox Slim Fit in Heat,Ag Jeans - The Matchbox Slim Fit in Heat-Men,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002209.jpg, AG
949,2549,Vilebrequin Black Moorea Shorts,Technical nylon swim shorts in black. Mid-rise. Three-pocket styling. Drawstring at elasticized waistband. Textile logo patch in navy and white at back waistband. Eyelet vents at back. White mesh lining. Silver-tone hardware. Tonal stitching.,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002549.jpg, Black
950,1434,State Benny Large Nylon Backpack,State Benny Large Nylon Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001434.jpg, Nylon
951,1492,Calvin Klein Cropped Cardigan,Calvin Klein Cropped Cardigan-Women,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001492.jpg, Calvin Klein
952,2176,Briggs & Riley Kinzie Street Horizontal Tote,Briggs & Riley Kinzie Street Horizontal Tote-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002176.jpg, Briggs & Riley
953,1508,"kate spade new york Women's Avaline 2 Aviator Mirrored Sunglasses, 58mm","kate spade new york Women's Avaline 2 Aviator Mirrored Sunglasses, 58mm-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001508.jpg, kate spade new york
954,1053,"Chaser Girls' Heart Leggings - Little Kid, Big Kid","Chaser Girls' Heart Leggings - Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001053.jpg, Chaser
956,1710,David Yurman Men's Woven Cuff Bracelet with Copper and Sterling Silver,David Yurman Men's Woven Cuff Bracelet with Copper and Sterling Silver-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001710.jpg, David Yurman
957,1041,Thacker Le Pouch Khaki Stripe Crossbody,Thacker Le Pouch Khaki Stripe Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001041.jpg, Thacker
958,1166,Salvatore Ferragamo Leather Card & Key Case,Salvatore Ferragamo Leather Card & Key Case-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000001166.jpg, Ferragamo
960,8,"MCM Designer Handbags, Large Cognac Visetos Patricia Crossbody Wallet",MCM collection.,"['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000000008.jpg, MCM
961,2341,TravelPro Executive Choice 2 Pilot Brief,TravelPro Executive Choice 2 Pilot Brief-Home,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002341.jpg, hOme
962,1194,Halston Heritage Elsa Oblong Minaudiere,Halston Heritage Elsa Oblong Minaudiere-Handbags,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001194.jpg, Halston Heritage
963,1008,Tory Burch Chelsea Mini Leather Convertible Crossbody,Tory Burch Chelsea Mini Leather Convertible Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001008.jpg, Tory Burch
964,721,"7 For All Mankind Girls' Malibu Destroyed Denim Shorts - Little Kid, Big Kid","7 For All Mankind Girls' Malibu Destroyed Denim Shorts - Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000721.jpg, 7 For All Mankind
965,2184,Calvin Klein Body Modal V-Neck Neck Tee,"Soft stretch blend v-neck undershirt. Luxurious drape and soft hand, narrow trim at neckline for modern look. Tagless.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002184.jpg, Calvin Klein
968,1012,Mz Wallace Belle Hobo,Mz Wallace Belle Hobo-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001012.jpg, Hobo
969,479,Halston Heritage Tina Large Open Soft Leather Tote,Halston Heritage Tina Large Open Soft Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000479.jpg, Halston Heritage
970,321,Aqua Convertible Leather Hobo - 100% Exclusive,Aqua Convertible Leather Hobo - 100% Exclusive-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000321.jpg, Hobo
971,532,"Tara Pearls Akoya Cultured Pearl Stud Earrings, 6mm",Cultured Akoya pearls make a timeless statement on simply glamorous studs. From Tara Pearls.,"['Casual', 'Formal']",https://s3.amazonaws.com/kalo-production/products/0004000000532.jpg, A|X Armani Exchange
972,102,Mz Wallace Downtown Crosby Crossbody,Mz Wallace Downtown Crosby Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000102.jpg, MZ Wallace
973,1232,Vineyard Vines Boys' Gingham Shirt - Big Kid,Vineyard Vines Boys' Gingham Shirt - Big Kid-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001232.jpg, Vineyard Vines
974,2009,Tous Amazonite & Black Spinel Oval Stud Earrings,Tous Amazonite & Black Spinel Oval Stud Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002009.jpg, Black
975,1812,Lauren Ralph Lauren Cotton Crewneck Tee,Lauren Ralph Lauren Cotton Crewneck Tee-Women,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001812.jpg, Lauren Ralph Lauren
976,1155,Rebecca Minkoff Leo Quilted Leather Clutch,Rebecca Minkoff Leo Quilted Leather Clutch-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001155.jpg, Rebecca Minkoff
977,160,Marc Jacobs Mini Boho Grind Leather Crossbody,Marc Jacobs Mini Boho Grind Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000160.jpg, MARC JACOBS
979,2803,Coyuchi Sateen & Terry Hooded Baby Towel,Coyuchi Sateen & Terry Hooded Baby Towel-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002803.jpg, Coyuchi
980,1516,Longchamp Penelope Leather Shoulder Tote,Longchamp lends its signature luxe touch to an everyday-essential tote in supple grained leather.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001516.jpg, Longchamp
981,1119,Furla Babylon Bird Print Small Embossed Leather Card Case,Furla Babylon Bird Print Small Embossed Leather Card Case-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000001119.jpg, Furla
982,2294,Frette Checkerboard Bath Sheet,Frette Checkerboard Bath Sheet-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002294.jpg, Frette
983,1784,Max Mara Foulard Silk Scarf,Max Mara Foulard Silk Scarf-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001784.jpg, Max Mara
985,1328,Longchamp Le Pliage Club Large Shoulder Tote,Longchamp Le Pliage Club Large Shoulder Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001328.jpg, Longchamp
986,483,Salvatore Ferragamo Gancio City Tote,Salvatore Ferragamo Gancio City Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000483.jpg, Ferragamo
987,1079,Alex and Ani Fairy Expandable Wire Bangle,Alex and Ani Fairy Expandable Wire Bangle-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001079.jpg, Alex and Ani
988,451,Sonix Lemon Zest iPhone X Case,Sonix Lemon Zest iPhone X Case-Handbags,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000451.jpg, LEMON
989,921,Salvatore Ferragamo Ginny Medium Leather Shoulder Bag,Salvatore Ferragamo Ginny Medium Leather Shoulder Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000921.jpg, Ferragamo
990,224,Issey Miyake Platinum Gem Tote,Issey Miyake Platinum Gem Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000224.jpg, Issey Miyake
991,404,Polo Ralph Lauren Boys' Stripe-Trim Cotton Cardigan - Big Kid,Polo Ralph Lauren Boys' Stripe-Trim Cotton Cardigan - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000404.jpg, Polo Ralph Lauren
992,1451,Rebecca Minkoff Jean Leather Crossbody,Rebecca Minkoff Jean Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001451.jpg, Rebecca Minkoff
993,579,Wacoal Halo Strapless Lace Bra,Wacoal Halo Strapless Lace Bra-Women,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000579.jpg, Wacoal
994,1065,"Chaser Girls' Embroidered Pineapple Love Sweater - Little Kid, Big Kid","Chaser Girls' Embroidered Pineapple Love Sweater - Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001065.jpg, Chaser
995,2807,"Michael Kors Jaryn Watch, 36mm","Michael Kors Jaryn Watch, 36mm-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002807.jpg, Michael Kors
996,1387,Longchamp Veau Foulonne Checkbook Wallet,Longchamp's slim checkbook wallet is crafted from supple leather to bring a little dose of luxury to everyday.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001387.jpg, Longchamp
997,2114,Hudson Park His Bath Robe - 100% Exclusive,"Crafted in plush terry cloth, this bath robe by Hudson Park features contrasting piped trim at the collar, on-seam pockets and a self-tie belt.",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002114.jpg, A|X Armani Exchange
998,1777,Polo Ralph Lauren Girls' Ruffled Sweater - Big Kid,Polo Ralph Lauren Girls' Ruffled Sweater - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001777.jpg, Polo Ralph Lauren
999,883,Botkier Trinity Leather Tote,Botkier Trinity Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000883.jpg, Botkier
1000,943,Nike Boys' Dri-Fit Hoodie - Little Kid,Nike Boys' Dri-Fit Hoodie - Little Kid-Kids,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000943.jpg, Nike
1001,2410,Calvin Klein Body Modal Crew Neck Tee,"Go classic comfort in Calvin Klein's modal crewneck, featuring the iconic logo on the left hip.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002410.jpg, Calvin Klein
1002,1688,"Diamond Emerald-Cut Earrings in 14K White Gold, .85 ct. tw. - 100% Exclusive","Diamond Emerald-Cut Earrings in 14K White Gold, .85 ct. tw. - 100% Exclusive-Jewelry & Accessories",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001688.jpg, Diamond
1003,299,Mateo Madeline Leather Bucket Bag,Mateo Madeline Leather Bucket Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000299.jpg, Madeline
1004,181,7 For All Mankind Girls' Dark-Wash Skinny Jeans - Big Kid,7 For All Mankind Girls' Dark-Wash Skinny Jeans - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000181.jpg, 7 For All Mankind
1005,1556,Aqua Ikat Pareo Scarf - 100% Exclusive,"A painterly bohemian print enlivens this eye-catching, on-trend scarf from Aqua.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001556.jpg, A|X Armani Exchange
1006,2749,Bruno Magli Raging Slip-On Loafers,Fancy twin gore slip-on loafers with nappa leather upper. Leather lined. Flexible rubber sole for traction and durability.,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000002749.jpg, Bruno Magli
1007,2348,"Samsonite Silhouette XV Softside Spinner Boarding Bag, Size: OSFA, Black","The Samsonite Silhouette XV Softside Spinner Boarding Bag takes ease of use for today's road warrior to a whole new level. Comfort, capacity, mobility, and adjustability are all carefully considered features in this collection, making it the ideal choice for you to carry your world. Deluxe cushioning and soft rubber seals on wider pull handle combine to provide an exceptionally comfortable grip Tru-Trac wheel system features a V-shaped, camber instructed design for a straight roll every time Large main compartment provides easy access to contents Removable organizer keeps smaller items securely contained Padded laptop compartment accommodates up to a 15.6"" laptop Rugged tri-core nylon fabric features SamGuard water-resistant coating. Size: OSFA. Color: Black. Gender: Unisex. Age Group: Adult.",['Business'],https://s3.amazonaws.com/kalo-production/products/0004000002348.jpg, A|X Armani Exchange
1008,1033,Allsaints Brace Tonic Tee,"Crafted from carbon-brushed cotton for a thicker feel, Allsaints updates your essentials with this tee featuring a signature Ramskull logo on the chest.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001033.jpg, A|X Armani Exchange
1009,74,John Hardy 18K Yellow Gold Dot Small Hoop Earrings,John Hardy 18K Yellow Gold Dot Small Hoop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000074.jpg, John Hardy
1010,1180,Ralph Lauren Boys' Tee & Leggings Set - Baby,"Comfortable as it is cute, this striped interlock set from Ralph Lauren comes with a long-sleeve top, which features an envelope neckline for easy outfit changes, and matching leggings.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001180.jpg, A|X Armani Exchange
1011,347,Baggu Flat Leather Tote,Baggu Flat Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000347.jpg, Baggu
1012,79,Sky Pallas Beach Towel - 100% Exclusive,Sky Pallas Beach Towel - 100% Exclusive-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000079.jpg, Sky
