,V1,V2,V3,V4,url
1217,1697,"Roberto Coin 18K White Gold Large Micro Pave Diamond Hoop Earrings, 0.98 ct. t.w.","Roberto Coin 18K White Gold Large Micro Pave Diamond Hoop Earrings, 0.98 ct. t.w-Jewelry & Accessories",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001697.jpg
1218,1745,Alice.d Milano Bicolor Large Leather Tote,Alice.d Milano Bicolor Large Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001745.jpg
1219,134,"Converse Unisex Chuck Taylor All Star Logo High Top Sneakers - Walker, Toddler","Converse Unisex Chuck Taylor All Star Logo High Top Sneakers - Walker, Toddler-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000134.jpg
1220,552,1.state Linen Ruffle Tee,1.state Linen Ruffle Tee-Women,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000552.jpg
1221,494,Hudson Boys' Henley Tee & Knit Shorts Set - Little Kid,Hudson Boys' Henley Tee & Knit Shorts Set - Little Kid-Kids,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000494.jpg
1222,442,Tory Burch Robinson Mini Leather Wallet,Tory Burch Robinson Mini Leather Wallet-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000442.jpg
1223,2417,The Men's Store at Bloomingdale's Textured Solid French Cuff Regular Fit Dress Shirt - 100% Exclusi,The Men's Store at Bloomingdale's Textured Solid French Cuff Regular Fit Dress Shirt - 100% Exclusive-Men,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002417.jpg
1224,908,"Furla Designer Handbags, Margherita Mini Crossbody Bag",Furla collection.,"['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000000908.jpg
1225,34,Furla Babylon Small Zip Around Wallet,Furla Babylon Small Zip Around Wallet-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000034.jpg
1226,1537,Botkier Soho Quilted Leather Chain Wallet,Botkier Soho Quilted Leather Chain Wallet-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001537.jpg
1227,592,kate spade new york Jeweled Daisy Garden Clear iPhone 7/8 Plus Case,kate spade new york Jeweled Daisy Garden Clear iPhone 7/8 Plus Case-Handbags,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000592.jpg
1228,2551,David Yurman Crossover Wide Ring with Diamonds,David Yurman Crossover Wide Ring with Diamonds-Jewelry & Accessories,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002551.jpg
1229,2157,Ugg Classic Luxe Washcloth,"Featuring a unique chenille triple-row dobby, this plush towel collection by Ugg is crafted in absorbent Turkish cotton for a soft and luxurious feel.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002157.jpg
1230,1132,Loeffler Randall Maya Large Woven Leather Tote,Loeffler Randall Maya Large Woven Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001132.jpg
1231,1214,Aqua Convertible Belt Bag - 100% Exclusive,Aqua Convertible Belt Bag - 100% Exclusive-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001214.jpg
1232,656,"Sam Edelman Girls' Gigi Gabe Denim Thong Sandals - Toddler, Little Kid, Big Kid","Sam Edelman Girls' Gigi Gabe Denim Thong Sandals - Toddler, Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000656.jpg
1233,2137,TravelPro Crew 11 Rolling Tote,TravelPro Crew 11 Rolling Tote-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002137.jpg
1234,2465,Tous Sterling Silver & Cultured Freshwater Pearl Earring Extensions,Tous Sterling Silver & Cultured Freshwater Pearl Earring Extensions-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002465.jpg
1235,1285,"Children's Hunter Original Kids Chelsea Boot, Size: 2 M, Black","Designed for conquering puddles, the Hunter Original Kids' Chelsea Boot is perfect for easy on and off wear. Slip-on Waterproof. Size: 2 M. Color: Black. Gender: Unisex. Age Group: Kids.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001285.jpg
1236,947,Michael Kors Rhea Medium Zip Leather Backpack,Michael Kors Rhea Medium Zip Leather Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000947.jpg
1237,1897,Abyss Super Line Tubmat,"A signature bias trim and luxurious hand typifies the Abyss European tubmat. Dyed in piece so the bias, tubmat and care label are perfectly matched.",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000001897.jpg
1238,174,Marc Jacobs Snapshot Standard Leather Continental Wallet,Marc Jacobs Snapshot Standard Leather Continental Wallet-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000174.jpg
1239,1030,Nadri Drop Earrings,Nadri Drop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001030.jpg
1240,2326,Roberto Coin 18K Yellow Gold Baby Diamond Huggie Hoop Earrings,Roberto Coin 18K Yellow Gold Baby Diamond Huggie Hoop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002326.jpg
1241,678,Kendra Scott Signature Alex Drop Earrings,Kendra Scott Signature Alex Drop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000678.jpg
1242,19,Frette Hotel Collection Washcloth,Frette Hotel Collection Washcloth-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000019.jpg
1243,754,Caro Home Antalya Tub Mat,Caro Home Antalya Tub Mat-Home,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000754.jpg
1244,1168,Salvatore Ferragamo Meera Medium Calfskin Tote,Salvatore Ferragamo Meera Medium Calfskin Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001168.jpg
1245,2824,Polo Ralph Lauren Stretch Classic Fit Chino Pants,"Inspired by a vintage military style, these chino pants are crafted from stonewashed cotton twill and designed with a relaxed fit.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002824.jpg
1246,61,Marco Bicego 18K Yellow Gold Marrakech Supreme Hoop Earrings,Marco Bicego 18K Yellow Gold Marrakech Supreme Hoop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000061.jpg
1247,519,"Michele Double Wrap Leather Watch Strap, 18mm","Michele Double Wrap Leather Watch Strap, 18mm-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000519.jpg
1248,2051,Frette Diamond Bordo Tub Mat,Frette Diamond Bordo Tub Mat-Home,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002051.jpg
1249,2771,Hugo Aylor Herys Tuxedo - Slim Fit,"With a streamlined silhouette and sharp peak lapel, you'll make a dashing impression in this sleek Hugo tuxedo.",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002771.jpg
1250,1526,Burberry Black Small Banner Structured Tote,"Grained leather tote bag in black. Twin carry handles at top featuring d-ring hardware and press-stud fastening. Adjustable and detachable pin-buckle shoulder strap featuring signature check pattern in red, black, tan, and white with lobster clasp fastening. Logo stamp in silver-tone at face. Expansion panel at sides featuring post-stud fastening. Zippered pocket, two patch pockets, and leather logo flag at interior. Textile lining featuring signature check pattern in tan, black, white, and red. Bumper studs at base. Silver-tone hardware. Tonal stitching. Approx. 10 length x 7.5 height x 4.5 width.","['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000001526.jpg
1251,2340,TravelPro Executive Choice 2 17 Wheeled Brief,TravelPro Executive Choice 2 17 Wheeled Brief-Home,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002340.jpg
1252,396,Polo Ralph Lauren Girls' Sleeveless Floral Dress - Little Kid,Polo Ralph Lauren Girls' Sleeveless Floral Dress - Little Kid-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000396.jpg
1253,2150,Theory Murrary Essential Short Sleeve Button-Down Shirt,Theory Murrary Essential Short Sleeve Button-Down Shirt-Men,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002150.jpg
1254,1751,Ippolita 18K Gold Polished Rock Candy 2 Drop Earrings in Mother-of-Pearl,Ippolita 18K Gold Polished Rock Candy 2 Drop Earrings in Mother-of-Pearl-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001751.jpg
1255,50,"Bric's Designer Travel Bags, X-Travel Pilot Case","X-Travel Pilot Case is crafted in polyester in seasonal colors with genuine leather trim and is part of the X-Bag/X-Travel line which is based on the concept of transformability and function for the road warrior. Featuring double carry handles, extractable trolly handle, two roomy compartments, large front pocket, internal pocket and spinner wheels make carrying it a breeze. Italian design.",['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000050.jpg
1256,2026,Scotch & Soda Quarter-Zip Track Top,Scotch & Soda Quarter-Zip Track Top-Men,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002026.jpg
1257,91,Dkny Mercer Bath Sheet,Dkny Mercer Bath Sheet-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000091.jpg
1258,764,Hudson Boys' Jagger Slim Straight Jeans - Little Kid,Hudson Boys' Jagger Slim Straight Jeans - Little Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000764.jpg
1259,2784,Hunter Men's Original Short Boots,"These classic Hunter short rain boots, in waterproof rubber, protect against any inclement weather in style.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002784.jpg
1260,677,Marc Jacobs Large Backpack,Marc Jacobs Large Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000677.jpg
1261,2867,Baublebar Serenity Heart Drop Earrings,Baublebar Serenity Heart Drop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002867.jpg
1262,1675,"Aqua Girls' Cross Front Dress, Big Kid - 100% Exclusive","Aqua Girls' Cross Front Dress, Big Kid - 100% Exclusive-Kids",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001675.jpg
1263,476,Zoe Chicco 14K Yellow Gold Double Diamond Circle Drop Earrings,Zoe Chicco 14K Yellow Gold Double Diamond Circle Drop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000476.jpg
1264,2625,Bric's Moleskine 30 Softside Spinner,Bric's Moleskine 30 Softside Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002625.jpg
1265,2639,David Yurman Crossover Medium Hoop Earrings with Gold,David Yurman Crossover Medium Hoop Earrings with Gold-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002639.jpg
1266,2169,"Samsonite Aspire XLite Boarding Bag, Size: OSFA, Black","Spread your wings as an expert traveler with the Aspire XLite Boarding Bag from Samsonite. With easy-access pockets and a SmartSleeve, choosing this carry-on is a no-brainer. Large U-shaped opening Top carry-handle and removable shoulder strap provide comfort in transport Exterior pockets providing easy access to last minute items SmartSleeve slides over upright case handles for easy mobility. Size: OSFA. Color: Black. Gender: Unisex. Age Group: Adult.",['Business'],https://s3.amazonaws.com/kalo-production/products/0004000002169.jpg
1267,2063,Chloe Girls' Mini Me Couture Ruffled Dress - Baby,Chloe Girls' Mini Me Couture Ruffled Dress - Baby-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002063.jpg
1268,2281,Coyuchi Cloud Loom Organic Cotton Bath Towel,Coyuchi Cloud Loom Organic Cotton Bath Towel-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002281.jpg
1269,71,Salvatore Ferragamo Daphne Large Convertible Leather Shoulder Bag,Salvatore Ferragamo Daphne Large Convertible Leather Shoulder Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000071.jpg
1270,2513,"David Yurman Continuance Ring in 18K Gold, 5mm","David Yurman Continuance Ring in 18K Gold, 5mm-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002513.jpg
1271,411,Botkier Soho Bite Size Leather Tote,Botkier Soho Bite Size Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000411.jpg
1272,2129,Moncler Boys' Flag Stripes Track Shorts - Big Kid,Moncler Boys' Flag Stripes Track Shorts - Big Kid-Kids,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002129.jpg
1273,705,Ted Baker Roseeyy Leather Ruffle Crossbody,Ted Baker Roseeyy Leather Ruffle Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000705.jpg
1274,2189,Emporio Armani Stretch Cotton Boxer Briefs,Emporio Armani stretch cotton boxer briefs. Enhanced slim fitting stretch cotton boxer briefs. Made in a soft comfortable Microfiber with logo waistband.,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002189.jpg
1275,858,Zac Zac Posen Belay Small Tote,Zac Zac Posen Belay Small Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000858.jpg
1276,1770,Michael Michael Kors Mercer Medium Leather Messenger,Michael Michael Kors Mercer Medium Leather Messenger-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001770.jpg
1277,1769,Polo Ralph Lauren Girls' Ruffled Sweater - Big Kid,Polo Ralph Lauren Girls' Ruffled Sweater - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001769.jpg
1278,2652,Delsey SkyMax 2-Wheel Garment Bag,Delsey SkyMax 2-Wheel Garment Bag-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002652.jpg
1279,2637,"Lacoste Solid Cotton Boxer Briefs, Pack of 3","Lacoste Solid Cotton Boxer Briefs, Pack of 3-Men",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002637.jpg
1280,1683,"Lagos Sterling Silver Luna Fluted Button Post Pearl Earrings, 8mm","Lagos Sterling Silver Luna Fluted Button Post Pearl Earrings, 8mm-Jewelry & Accessories",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001683.jpg
1281,904,Briggs & Riley @Work Medium Slim Backpack,Briggs & Riley @Work Medium Slim Backpack-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000904.jpg
1282,731,Michael Michael Kors Kelsey Top Zip Large Nylon Tote,Michael Michael Kors Kelsey Top Zip Large Nylon Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000731.jpg
1283,2130,"Tom & Teddy Boys' Palm Tree Swim Trunks - Little Kid, Big Kid","Tom & Teddy Boys' Palm Tree Swim Trunks - Little Kid, Big Kid-Kids",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002130.jpg
1284,1202,Furla Allegra Embossed Leather Card Case,Furla Allegra Embossed Leather Card Case-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000001202.jpg
1285,2444,TravelPro Maxlite 4 21 Expandable Spinner,TravelPro Maxlite 4 21 Expandable Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002444.jpg
1286,930,Habitual Girls' Coraline Mixed-Media Ruffle-Sleeve Top - Big Kid,Habitual Girls' Coraline Mixed-Media Ruffle-Sleeve Top - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000930.jpg
1287,2403,John Robshaw Cita Round Beach Towel,"John Robshaw thinks outside the rectangle with this exotic-meets-eye-catching round beach towel. Covered in a intriguing print inspired by embroidery, it's finished with pompom trim for extra playful edge.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002403.jpg
